749490,38925389,2018-04-12 17:27:43,04/12/2018 05:28:12 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
749491,38921007,2018-04-12 17:27:54,04/13/2018 03:35:53 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11208,111 BERRIMAN STREET,BERRIMAN STREET,LIBERTY AVENUE,GLENMORE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 01:27:54 AM,04/13/2018 03:35:53 AM,05 BROOKLYN,BROOKLYN,1017442.0,185631.0,Unspecified,BROOKLYN,,,,,,,,40.676128743514134,-73.88033745429497,"(40.67612874351413, -73.88033745429497)"
749492,38930698,2018-04-12 17:28:00,04/19/2018 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10312,34 GREEN VALLEY ROAD,GREEN VALLEY ROAD,VICTORIA ROAD,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,04/19/2018 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,930245.0,139211.0,Unspecified,STATEN ISLAND,,,,,,,,40.54861324082595,-74.19432533711951,"(40.54861324082595, -74.19432533711951)"
749493,38921916,2018-04-12 17:28:23,04/13/2018 08:04:35 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11229,1235 AVENUE V,AVENUE V,HOMECREST AVENUE,EAST 13 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 01:28:23 AM,04/13/2018 08:04:35 AM,15 BROOKLYN,BROOKLYN,995751.0,156577.0,Unspecified,BROOKLYN,,,,,,,,40.596436471256965,-73.95858652634567,"(40.59643647125697, -73.95858652634567)"
749494,38921445,2018-04-12 17:28:29,04/21/2018 09:39:59 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10031,684 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,ADDRESS,NEW YORK,,,Closed,,04/21/2018 09:39:59 AM,09 MANHATTAN,MANHATTAN,997668.0,240758.0,Unspecified,MANHATTAN,,,,,,,,40.827490399611506,-73.95151590622072,"(40.82749039961151, -73.95151590622072)"
749495,38918432,2018-04-12 17:28:29,04/21/2018 09:39:59 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10031,684 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,ADDRESS,NEW YORK,,,Closed,,04/21/2018 09:39:59 AM,09 MANHATTAN,MANHATTAN,997668.0,240758.0,Unspecified,MANHATTAN,,,,,,,,40.827490399611506,-73.95151590622072,"(40.82749039961151, -73.95151590622072)"
749496,38918714,2018-04-12 17:28:45,04/12/2018 05:29:12 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
749497,38919095,2018-04-12 17:29:01,04/12/2018 05:29:12 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,Address Outside of NYC,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
749498,38919566,2018-04-12 17:29:39,04/13/2018 01:29:37 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,HEMLOCK STREET,HEMLOCK STREET,CONDUIT AVENUE,,CONDUIT AVENUE,,,,,Precinct,Closed,04/13/2018 01:29:39 AM,04/13/2018 01:29:37 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
749499,38921109,2018-04-12 17:30:10,04/13/2018 12:50:33 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10469,2476 WILLIAMBRIDGE ROAD,WILLIAMBRIDGE ROAD,WARING AVENUE,HONE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 01:30:10 AM,04/13/2018 12:50:33 AM,11 BRONX,BRONX,1023621.0,253361.0,Unspecified,BRONX,,,,,,,,40.86200433456447,-73.85766443209498,"(40.86200433456447, -73.85766443209498)"
749500,38921277,2018-04-12 17:30:25,04/12/2018 09:09:26 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11418,86-84 102 STREET,102 STREET,JAMAICA AVENUE,87 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,04/13/2018 01:30:25 AM,04/12/2018 09:09:26 PM,09 QUEENS,QUEENS,1027194.0,192377.0,Unspecified,QUEENS,,,,,,,,40.69460300563396,-73.84513698086454,"(40.69460300563396, -73.84513698086455)"
749501,38922185,2018-04-12 17:30:27,04/16/2018 10:25:41 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11223,1942 EAST    9 STREET,EAST    9 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,04/16/2018 10:25:41 AM,15 BROOKLYN,BROOKLYN,994589.0,158477.0,Unspecified,BROOKLYN,,,,,,,,40.60165301799468,-73.96276781543945,"(40.60165301799468, -73.96276781543946)"
749502,41782775,2018-04-12 17:30:32,04/20/2018 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11229,1773 EAST   12 STREET,EAST   12 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,04/20/2018 12:00:00 AM,15 BROOKLYN,BROOKLYN,995139.0,160157.0,Unspecified,BROOKLYN,,,,,,,,40.606263616603286,-73.96078448037329,"(40.60626361660329, -73.96078448037329)"
749503,38925839,2018-04-12 17:30:36,04/13/2018 02:13:02 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10034,139 PAYSON AVENUE,PAYSON AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,04/13/2018 02:13:02 AM,12 MANHATTAN,MANHATTAN,1004928.0,255781.0,Unspecified,MANHATTAN,,,,,,,,40.86871007452637,-73.925236576778,"(40.86871007452637, -73.92523657677802)"
749504,38923531,2018-04-12 17:30:41,04/19/2018 05:17:53 PM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11205,208 ADELPHI STREET,ADELPHI STREET,WILLOUGHBY AVENUE,DEKALB AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/09/2018 04:38:57 PM,04/19/2018 05:16:45 PM,02 BROOKLYN,BROOKLYN,992158.0,191100.0,Unspecified,BROOKLYN,,,,,,,,40.69119859520934,-73.97148394164883,"(40.69119859520934, -73.97148394164883)"
749505,38920870,2018-04-12 17:30:42,04/17/2018 10:00:13 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10461,1845 HOBART AVENUE,HOBART AVENUE,,,,,ADDRESS,BRONX,,,Closed,,04/17/2018 10:00:13 AM,10 BRONX,BRONX,1030891.0,248454.0,Unspecified,BRONX,,,,,,,,40.84850069231833,-73.83141584687485,"(40.84850069231833, -73.83141584687485)"
749506,38929568,2018-04-12 17:31:00,04/13/2018 12:00:00 PM,DSNY,Manhattan 07,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10024,101 WEST   90 STREET,WEST   90 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,04/13/2018 12:00:00 PM,07 MANHATTAN,MANHATTAN,992451.0,226767.0,Unspecified,MANHATTAN,,,,,,,,40.78909536354379,-73.97038390702454,"(40.789095363543794, -73.97038390702454)"
749507,38921687,2018-04-12 17:31:21,04/13/2018 04:03:53 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Non-Delivery Goods/Services,,10454,311 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,EAST 140 STREET,WALES AVENUE,,,ADDRESS,BRONX,,,Closed,04/16/2018 05:31:21 PM,04/13/2018 04:03:54 PM,01 BRONX,BRONX,1009234.0,232850.0,Unspecified,BRONX,,,,,,,,40.80576002523284,-73.90975322068842,"(40.805760025232836, -73.90975322068842)"
749508,38921927,2018-04-12 17:31:25,04/12/2018 05:32:13 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
749509,38922343,2018-04-12 17:32:00,04/18/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11219,1227 56 STREET,56 STREET,12 AVENUE,13 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/18/2018 12:00:00 AM,12 BROOKLYN,BROOKLYN,984902.0,169530.0,Unspecified,BROOKLYN,,,,,,,,40.63199721870252,-73.99765098932943,"(40.631997218702516, -73.99765098932944)"
749510,38921540,2018-04-12 17:32:00,04/14/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11428,94-19 210 STREET,210 STREET,94 ROAD,JAMAICA AVENUE,,,ADDRESS,Queens Village,,,Closed,,04/14/2018 12:00:00 AM,13 QUEENS,QUEENS,1053322.0,200027.0,Unspecified,QUEENS,,,,,,,,40.715435015145786,-73.75083712412075,"(40.71543501514579, -73.75083712412075)"
749511,38923447,2018-04-12 17:32:16,04/12/2018 09:34:44 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11214,2117 78 STREET,78 STREET,21 AVENUE,BAY PARKWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 01:32:16 AM,04/12/2018 09:34:44 PM,11 BROOKLYN,BROOKLYN,986815.0,160586.0,Unspecified,BROOKLYN,,,,,,,,40.607447452795526,-73.99076227492534,"(40.60744745279553, -73.99076227492534)"
749512,38921197,2018-04-12 17:32:35,07/23/2018 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10467,712 EAST  214 STREET,EAST  214 STREET,,,,,ADDRESS,BRONX,,,Closed,,07/23/2018 12:00:00 AM,12 BRONX,BRONX,1021750.0,259786.0,Unspecified,BRONX,,,,,,,,40.879647118389016,-73.86439257426053,"(40.879647118389016, -73.86439257426053)"
749513,38919751,2018-04-12 17:32:37,05/07/2018 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11377,69-46 GARFIELD AVENUE,GARFIELD AVENUE,,,,,ADDRESS,Woodside,,,Closed,,05/07/2018 12:00:00 AM,02 QUEENS,QUEENS,1013514.0,207769.0,Unspecified,QUEENS,,,,,,,,40.73690613889038,-73.89440230550757,"(40.73690613889038, -73.89440230550757)"
749514,38926200,2018-04-12 17:32:38,04/23/2018 09:46:14 PM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10031,515 WEST  135 STREET,WEST  135 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 09:46:14 PM,09 MANHATTAN,MANHATTAN,997290.0,237749.0,Unspecified,MANHATTAN,,,,,,,,40.81923211489222,-73.9528876044696,"(40.81923211489223, -73.9528876044696)"
749515,38926109,2018-04-12 17:32:38,04/23/2018 09:46:14 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10031,515 WEST  135 STREET,WEST  135 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,04/23/2018 09:46:14 PM,09 MANHATTAN,MANHATTAN,997290.0,237749.0,Unspecified,MANHATTAN,,,,,,,,40.81923211489222,-73.9528876044696,"(40.81923211489223, -73.9528876044696)"
749516,38923973,2018-04-12 17:32:39,04/16/2018 02:11:37 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10031,515 WEST  135 STREET,WEST  135 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,04/16/2018 02:11:37 AM,09 MANHATTAN,MANHATTAN,997290.0,237749.0,Unspecified,MANHATTAN,,,,,,,,40.81923211489222,-73.9528876044696,"(40.81923211489223, -73.9528876044696)"
749517,38918757,2018-04-12 17:32:39,04/25/2018 02:07:01 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10031,515 WEST  135 STREET,WEST  135 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,04/25/2018 02:07:01 PM,09 MANHATTAN,MANHATTAN,997290.0,237749.0,Unspecified,MANHATTAN,,,,,,,,40.81923211489222,-73.9528876044696,"(40.81923211489223, -73.9528876044696)"
749518,38920504,2018-04-12 17:32:42,04/13/2018 03:07:56 PM,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11103,28-05 43 STREET,43 STREET,28 AVENUE,30 AVENUE,,,ADDRESS,ASTORIA,,,Closed,04/22/2018 05:32:42 PM,04/13/2018 03:07:56 PM,01 QUEENS,QUEENS,1008768.0,217674.0,Unspecified,QUEENS,,,,,,,,40.764107278589904,-73.91149188529786,"(40.76410727858991, -73.91149188529786)"
749519,38924923,2018-04-12 17:33:00,04/19/2018 11:54:00 PM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11209,318 87 STREET,87 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/19/2018 11:54:00 PM,10 BROOKLYN,BROOKLYN,975753.0,166087.0,Unspecified,BROOKLYN,,,,,,,,40.622542856948094,-74.03060846143225,"(40.622542856948094, -74.03060846143225)"
749520,38922556,2018-04-12 17:33:00,04/25/2018 11:50:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10016,,,,,EAST 39 STREET,QNS MDTWN TUNNEL EXIT,INTERSECTION,NEW YORK,,,Closed,,04/25/2018 11:50:00 AM,Unspecified MANHATTAN,MANHATTAN,991185.0,211977.0,Unspecified,MANHATTAN,,,,,,,,40.74850174368245,-73.97497104597011,"(40.748501743682446, -73.97497104597011)"
749521,38919133,2018-04-12 17:33:00,04/22/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11370,30-25 72 STREET,72 STREET,30 AVENUE,31 AVENUE,,,ADDRESS,East Elmhurst,,,Closed,,04/22/2018 12:00:00 AM,03 QUEENS,QUEENS,1013181.0,216038.0,Unspecified,QUEENS,,,,,,,,40.75960354240697,-73.89556834579251,"(40.75960354240697, -73.89556834579251)"
749522,38922233,2018-04-12 17:34:00,04/12/2018 05:34:00 PM,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11223,1942 EAST    9 STREET,EAST    9 STREET,AVENUE S,AVENUE T,,,ADDRESS,BROOKLYN,,,Closed,,04/12/2018 05:34:00 PM,15 BROOKLYN,BROOKLYN,994589.0,158477.0,Unspecified,BROOKLYN,,,,,,,,40.60165301799468,-73.96276781543945,"(40.60165301799468, -73.96276781543946)"
749523,38924924,2018-04-12 17:34:00,04/15/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10009,361 EAST   10 STREET,EAST   10 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,,Closed,,04/15/2018 12:00:00 AM,03 MANHATTAN,MANHATTAN,990043.0,203975.0,Unspecified,MANHATTAN,,,,,,,,40.72653905657437,-73.97909950322429,"(40.726539056574374, -73.97909950322429)"
749524,38925390,2018-04-12 17:34:02,04/14/2018 03:23:41 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11218,1209 CORTELYOU ROAD,CORTELYOU ROAD,EAST 12 STREET,EAST 13 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 01:34:02 AM,04/14/2018 03:23:41 PM,14 BROOKLYN,BROOKLYN,993444.0,172494.0,Unspecified,BROOKLYN,,,,,,,,40.64012801991331,-73.9668720303951,"(40.64012801991331, -73.9668720303951)"
749525,38925747,2018-04-12 17:34:33,04/18/2018 09:21:20 PM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11413,182-16 141 AVENUE,141 AVENUE,,,,,ADDRESS,Springfield Gardens,,,Closed,,04/18/2018 09:21:20 PM,12 QUEENS,QUEENS,1050424.0,183775.0,Unspecified,QUEENS,,,,,,,,40.6708493512665,-73.76145065580029,"(40.6708493512665, -73.7614506558003)"
749526,38919590,2018-04-12 17:34:35,04/13/2018 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10467,714 EAST  214 STREET,EAST  214 STREET,,,,,ADDRESS,BRONX,,,Closed,,04/13/2018 12:00:00 AM,12 BRONX,BRONX,1021764.0,259781.0,Unspecified,BRONX,,,,,,,,40.8796333354604,-73.8643419755704,"(40.8796333354604, -73.8643419755704)"
749527,38921330,2018-04-12 17:34:45,04/12/2018 11:17:20 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11106,11-15 31 DRIVE,31 DRIVE,VERNON BOULEVARD,12 STREET,,,ADDRESS,ASTORIA,,Precinct,Closed,04/13/2018 01:34:45 AM,04/12/2018 11:17:20 PM,01 QUEENS,QUEENS,1002139.0,219248.0,Unspecified,QUEENS,,,,,,,,40.768443398810334,-73.93541787155638,"(40.768443398810334, -73.93541787155637)"
749528,38922484,2018-04-12 17:34:53,04/23/2018 08:01:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11203,3809 AVENUE D,AVENUE D,EAST   38 STREET,EAST   39 STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/23/2018 08:01:00 AM,17 BROOKLYN,BROOKLYN,1000719.0,172977.0,Unspecified,BROOKLYN,,,,,,,,40.64144321164126,-73.94065745989965,"(40.64144321164126, -73.94065745989965)"
749529,38927109,2018-04-12 17:35:00,04/17/2018 12:00:00 PM,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10011,310 WEST   22 STREET,WEST   22 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,,Closed,,04/17/2018 12:00:00 PM,04 MANHATTAN,MANHATTAN,984359.0,210659.0,Unspecified,MANHATTAN,,,,,,,,40.74488688324908,-73.99960663187811,"(40.74488688324908, -73.99960663187811)"
749530,38924376,2018-04-12 17:35:05,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,,10002,201 E BROADWAY,E BROADWAY,,,,,LATLONG,NEW YORK,,,Assigned,10/10/2018 08:31:57 AM,04/13/2018 08:32:02 AM,03 MANHATTAN,MANHATTAN,987549.0,199480.0,Unspecified,MANHATTAN,,,,,,,,40.714202646805404,-73.98809977959591,"(40.714202646805404, -73.9880997795959)"
749531,38925298,2018-04-12 17:35:48,04/19/2018 05:17:53 PM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11205,208 ADELPHI STREET,ADELPHI STREET,WILLOUGHBY AVENUE,DEKALB AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/09/2018 04:38:57 PM,04/19/2018 05:16:45 PM,02 BROOKLYN,BROOKLYN,992158.0,191100.0,Unspecified,BROOKLYN,,,,,,,,40.69119859520934,-73.97148394164883,"(40.69119859520934, -73.97148394164883)"
749532,38929884,2018-04-12 17:36:00,04/16/2018 12:00:00 PM,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11214,2201 85 STREET,85 STREET,BAY PARKWAY,23 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/16/2018 12:00:00 PM,11 BROOKLYN,BROOKLYN,986233.0,158725.0,Unspecified,BROOKLYN,,,,,,,,40.602339536716286,-73.99285886652389,"(40.60233953671629, -73.99285886652389)"
749533,38918160,2018-04-12 17:36:06,04/12/2018 09:35:45 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,1517 DAHILL ROAD,DAHILL ROAD,AVENUE O,64 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 01:36:06 AM,04/12/2018 09:35:45 PM,11 BROOKLYN,BROOKLYN,991353.0,161800.0,Unspecified,BROOKLYN,,,,,,,,40.610777158120726,-73.97441760828151,"(40.61077715812073, -73.97441760828151)"
749534,38920206,2018-04-12 17:36:54,04/13/2018 12:28:13 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11232,453 40 STREET,40 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 01:36:54 AM,04/13/2018 12:28:13 AM,07 BROOKLYN,BROOKLYN,982715.0,176579.0,Unspecified,BROOKLYN,,,,,,,,40.65134510220971,-74.00553186663099,"(40.65134510220971, -74.00553186663099)"
749535,38921182,2018-04-12 17:36:59,05/10/2018 09:53:55 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11385,68-63 FRESH POND ROAD,FRESH POND ROAD,,,,,ADDRESS,Ridgewood,,,Closed,,05/10/2018 09:53:55 AM,05 QUEENS,QUEENS,1013210.0,195635.0,Unspecified,QUEENS,,,,,,,,40.70360225767677,-73.89555148133043,"(40.70360225767677, -73.89555148133044)"
749536,38933292,2018-04-12 17:37:00,04/13/2018 12:00:00 PM,DSNY,BCC - Staten Island,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10309,187 TRENTON COURT,TRENTON COURT,KINGSLAND STREET,MEMO STREET,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,04/13/2018 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,928999.0,127416.0,Unspecified,STATEN ISLAND,,,,,,,,40.516230573156435,-74.19871250589783,"(40.51623057315644, -74.19871250589783)"
749537,38930559,2018-04-12 17:37:00,04/14/2018 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11233,2256 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,04/14/2018 12:00:00 PM,16 BROOKLYN,BROOKLYN,1009307.0,185377.0,Unspecified,BROOKLYN,,,,,,,,40.67545833551002,-73.90966636942113,"(40.67545833551002, -73.90966636942112)"
749538,38919147,2018-04-12 17:37:00,04/14/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11207,99 ELDERT STREET,ELDERT STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/14/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008608.0,189818.0,Unspecified,BROOKLYN,,,,,,,,40.68764981577496,-73.91217029761194,"(40.687649815774954, -73.91217029761194)"
749539,38919348,2018-04-12 17:37:10,04/20/2018 11:05:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11203,1194 NEW YORK AVENUE,NEW YORK AVENUE,CLARENDON ROAD,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,,Closed,,04/20/2018 11:05:00 AM,17 BROOKLYN,BROOKLYN,999254.0,173885.0,Unspecified,BROOKLYN,,,,,,,,40.643938079004734,-73.94593425515376,"(40.643938079004734, -73.94593425515376)"
749540,38923637,2018-04-12 17:37:22,04/19/2018 04:16:42 PM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11365,50-45 184 STREET,184 STREET,BEND,56 AVENUE,,,ADDRESS,FRESH MEADOWS,,,Closed,05/12/2018 05:37:22 PM,04/19/2018 04:16:42 PM,11 QUEENS,QUEENS,1041823.0,210431.0,Unspecified,QUEENS,,,,,,,,40.74407367297125,-73.79222818641746,"(40.74407367297124, -73.79222818641746)"
749541,38925391,2018-04-12 17:37:32,04/12/2018 05:41:16 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1355 70 STREET,70 STREET,13 AVENUE,14 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 01:37:32 AM,04/12/2018 05:41:16 PM,10 BROOKLYN,BROOKLYN,983336.0,166048.0,Unspecified,BROOKLYN,,,,,,,,40.622439837651065,-74.00329246675373,"(40.622439837651065, -74.00329246675373)"
749542,38920347,2018-04-12 17:37:48,04/12/2018 05:40:02 PM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10075,1484 1 AVENUE,1 AVENUE,EAST 77 STREET,EAST 78 STREET,,,ADDRESS,NEW YORK,,,Closed,04/12/2018 06:37:48 PM,04/12/2018 05:40:02 PM,08 MANHATTAN,MANHATTAN,997136.0,220265.0,Unspecified,MANHATTAN,,,,,,,,40.77124350703735,-73.9534775413937,"(40.77124350703734, -73.9534775413937)"
749543,38924249,2018-04-12 17:37:53,04/12/2018 10:21:26 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,108-18 52 AVENUE,52 AVENUE,BEND,111 STREET,,,ADDRESS,CORONA,,Precinct,Closed,04/13/2018 01:37:53 AM,04/12/2018 10:21:26 PM,04 QUEENS,QUEENS,1024703.0,210200.0,Unspecified,QUEENS,,,,,,,,40.74353452105182,-73.85401279823127,"(40.74353452105182, -73.85401279823127)"
749544,38927715,2018-04-12 17:38:00,04/12/2018 05:38:00 PM,DSNY,Brooklyn North 03,Derelict Vehicles,14 Derelict Vehicles,Street,11216,98 MADISON STREET,MADISON STREET,FRANKLIN AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,04/12/2018 05:38:00 PM,03 BROOKLYN,BROOKLYN,996674.0,188544.0,Unspecified,BROOKLYN,,,,,,,,40.6841777751619,-73.95520406964765,"(40.6841777751619, -73.95520406964766)"
749545,38925699,2018-04-12 17:38:00,04/18/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11223,1871 EAST    3 STREET,EAST    3 STREET,QUENTIN ROAD,KINGS HIGHWAY,,,ADDRESS,BROOKLYN,,,Closed,,04/18/2018 12:00:00 AM,15 BROOKLYN,BROOKLYN,992552.0,159667.0,Unspecified,BROOKLYN,,,,,,,,40.60492146797225,-73.9701018739553,"(40.60492146797225, -73.97010187395529)"
749546,38919349,2018-04-12 17:38:05,04/12/2018 05:38:05 PM,DOT,Department of Transportation,Street Condition,Pothole,,11203,1200 NEW YORK AVENUE,NEW YORK AVENUE,CLARENDON ROAD,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,,Closed,,04/12/2018 05:38:05 PM,17 BROOKLYN,BROOKLYN,999257.0,173843.0,Unspecified,BROOKLYN,,,,,,,,40.64382279298323,-73.94592353831939,"(40.64382279298323, -73.94592353831939)"
749547,38918764,2018-04-12 17:38:12,04/13/2018 12:21:08 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11208,,,,,HEMLOCK STREET,BELMONT AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,04/13/2018 01:38:12 AM,04/13/2018 12:21:08 AM,05 BROOKLYN,BROOKLYN,1020633.0,185054.0,Unspecified,BROOKLYN,,,,,,,,40.674532470440795,-73.86883651271533,"(40.674532470440795, -73.86883651271533)"
